gene_name	uniprot	protein_length	region_1	region_2	region_1_len	region_2_len	pdb	pdb_length	resolution	model	chain	label_offset	pdb residues in region_1	pdb residues in region_2	percent_region_1	percent_region_2
JAK2	O60674	1132	758-807	849-1124	50	276	5l3a	336	1.98	0	A	-837	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	5tq3	311	2.69	0	A	-828	0	268	0.0	97.10144927536231
JAK2	O60674	1132	758-807	849-1124	50	276	5tq4	402	2.3	0	A	-834	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	5tq5	326	2.3	0	A	-834	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	5tq6	386	2.06	0	A	-828	0	260	0.0	94.20289855072464
JAK2	O60674	1132	758-807	849-1124	50	276	5tq7	381	2.1	0	A	-828	0	259	0.0	93.84057971014492
JAK2	O60674	1132	758-807	849-1124	50	276	5tq8	526	1.59	0	A	-834	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	5usy	608	2.0	0	A	-816	0	272	0.0	98.55072463768117
JAK2	O60674	1132	758-807	849-1124	50	276	5usz	490	2.103	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5ut0	523	2.102	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5ut1	495	1.95	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5ut2	550	1.75	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5ut3	604	1.501	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5ut4	388	2.0	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5ut5	532	1.9	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5ut6	560	1.645	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5wev	435	1.854	0	A	-813	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	5wij	376	2.04	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5wik	0	2.6		A	-535	0	0	0.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5wil	367	2.2	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5wim	297	2.55	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	5win	295	2.38	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6aaj	306	2.37	0	A	-833	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	6bbv	462	1.8	0	A	-834	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	6brw	405	2.031	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6bs0	578	1.541	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6bss	426	2.1	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6d2i	274	3.192	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6drw	412	2.303	0	A	-816	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	6e2p	480	2.83	0	A	-33	0	0	0.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6e2q	528	2.65	0	A	-33	0	0	0.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6g3c	525	1.6	0	A	-536	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6m9h	545	1.79	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6oav	376	1.939	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6obb	391	1.904	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6obf	416	1.71	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6obl	315	2.061	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6occ	319	2.03	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	6tpd	410	1.99	0	A	-841	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	6vgl	497	1.9	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vn8	448	1.9	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnb	382	2.19	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnc	316	2.3	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vne	307	2.32	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnf	373	2.06	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vng	335	2.5	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnh	318	2.4	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vni	385	2.1	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnj	442	1.9	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnk	431	2.0	0	A	-824	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	6vnl	364	2.4	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnm	389	2.2	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vs3	464	2.0	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vsn	412	2.5	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6wtn	384	1.83	0	A	-833	0	268	0.0	97.10144927536231
JAK2	O60674	1132	758-807	849-1124	50	276	6wto	386	1.74	0	A	-833	0	261	0.0	94.56521739130434
JAK2	O60674	1132	758-807	849-1124	50	276	6wtp	299	2.5	0	A	-833	0	262	0.0	94.92753623188406
JAK2	O60674	1132	758-807	849-1124	50	276	6wtq	328	1.79968475557	0	A	-833	0	253	0.0	91.66666666666666
JAK2	O60674	1132	758-807	849-1124	50	276	6x8e	498	1.75	0	A	-834	0	260	0.0	94.20289855072464
JAK2	O60674	1132	758-807	849-1124	50	276	6xjk	328	2.02350796538	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	7f7w	408	1.83	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	7jyo	344	2.16127225177	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	7jyq	429	1.85941610301	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	7ll4	579	1.31	0	A	-835	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	7ll5	660	1.5	0	A	-839	0	273	0.0	98.91304347826086
JAK2	O60674	1132	758-807	849-1124	50	276	7q7i	591	1.78	0	A	-816	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	7q7k	600	1.61	0	A	-816	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	7q7l	486	1.97	0	A	-816	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	7q7w	468	1.85	0	A	-816	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	7ree	663	1.38	0	A	-835	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	7rn6	479	1.5	0	A	-834	0	254	0.0	92.02898550724638
JAK2	O60674	1132	758-807	849-1124	50	276	7t0p	427	2.04	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	7t1t	405	2.08	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	7uyw	318	2.51	0	A	-841	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	8b8n	343	2.0	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8b8u	492	1.5	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8b99	548	1.6	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8b9e	624	1.5	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8b9h	454	1.5	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8ba2	567	1.5	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8ba3	550	1.4	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8ba4	381	2.1	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8bab	561	1.55	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8bak	477	1.65	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8ex0	405	1.85	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8ex1	596	1.5	0	A	-535	50	0	100.0	0.0
JAK2	O60674	1132	758-807	849-1124	50	276	8ex2	499	1.9	0	A	-535	50	0	100.0	0.0
DENND1A	Q8TEH3	1009	500-600	13-378	101	366	6ekk	656	1.82	0	A	-1	0	352	0.0	96.17486338797814
CAMK4	Q16566	473	305-321	46-300	17	255	2w4o	394	2.17	0	A	9	17	229	100.0	89.80392156862746
CAMK2B	Q13554	666	283-292	14-272	10	259	3bhh	365	2.4	0	A	-8	10	255	100.0	98.45559845559846
CAMK2B	Q13554	666	283-292	14-272	10	259	7urw	122	3.11	0	A	-529	0	0	0.0	0.0
CAMK2B	Q13554	666	283-292	14-272	10	259	7ury	132	2.64	0	A	-529	0	0	0.0	0.0
CAMK2B	Q13554	666	283-292	14-272	10	259	7urz	119	3.45	0	A	-529	0	0	0.0	0.0
CAMK1G	Q96NX5	476	277-317	23-276	41	254	2jam	447	1.7	0	A	-12	27	247	65.85365853658537	97.24409448818898
ARHGEF26	Q96DR7	871	376-391	439-623	16	185	6mye	33	1.1	0	B	-720	0	0	0.0	0.0
ARHGEF25	Q86VW2	580	348-472	155-347	125	193	2rgn	327	3.5	0	B	0	110	193	88.0	100.0
AKT3	Q9Y243	479	17-147	148-405	131	258	2x18	335	1.46	0	A	1	98	0	74.80916030534351	0.0
CDK5RAP2	Q96SN8	1893	1-77	97-160	77	64	6x0v	0	1.46		C	0	0	0	0.0	0.0
KIF4A	O95239	1232	1115-1227	9-336	113	328	6oyl	12	3.15	0	B	-56	7	0	6.1946902654867255	0.0
MYO7A	Q13402	2215	1747-2205	65-741	459	677	5mv9	773	2.6	0	A	-1688	447	0	97.38562091503267	0.0
MERTK	Q24564	635	516-635	9-313	120	305	7edr	454	2.527	0	A	-7	0	302	0.0	99.01639344262296
PREX2	Q70Z35	1606	1581-1606	23-361	26	339	6bnm	215	1.9	0	A	-215	0	130	0.0	38.34808259587021
PDS5B	Q9NTI5	1447	1385-1447	1-1384	63	1384	5hdt	1086	2.711	0	A	-9	0	1051	0.0	75.9393063583815
BABAM1	Q9NWV8	329	1-84	85-329	84	245	6h3c	237	2.711	0	D	19	4	233	4.761904761904762	95.10204081632652
PLXNA3	P70208	1872	1244-1324,1450-1650	1325-1449,1651-1872	282	347	3ig3	925	1.99	0	A	-1168	215	346	76.24113475177306	99.71181556195965
PAK1	P35465	544	70-149	269-520	80	252	1e0a	920		19	B	0	920	0	1150.0	0.0
PAK2	Q64303	524	69-146	249-500	78	252	2df6	36	1.3	0	C	-4	0	0	0.0	0.0
PAK3	Q61036	559	65-161	283-534	97	252	1ees	920		19	B	0	0	0	0.0	0.0
PAK5	Q9P286	719	60-180	449-700	121	252	2f57	539	1.8	0	A	-402	0	251	0.0	99.60317460317461
	P14280	546	1-219	220-557	219	338	1xg2	632	1.9	0	A	-229	219	98	100.0	28.994082840236686
PPP3CA	P63329	521	407-414,465-487	56-340	31	285	4il1	562	3.0	0	A	0	31	154	100.0	54.03508771929825
PRKG1	P00516	671	50-75	360-619	26	260	3shr	281	2.5	0	A	-57	0	0	0.0	0.0
ERCC6	P40352	1085	12-65	309-518	54	210	5vvr	503	2.5	0	M	0	0	157	0.0	74.76190476190476
RAF1	P11345	648	51-186	349-609	136	261	1rrb	76		0	A	-37	76	0	55.88235294117647	0.0
TLN2	Q9Y4G6	2542	1656-2345	88-406	690	319	6u4k	508	2.555	0	A	2	0	304	0.0	95.29780564263322
