uniprot	cluster	cf_filename	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp
H6SG27	122	H6SG27_122_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	14.287	12.564	17.826	0	0	0	0	0.734	27.83	0	0	0	0	0	0	12.564	17.826	0.734	27.83
H6SG27	269	H6SG27_269_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	17.806	13.489	34.113	0	0	0	0	0.736	37.257	0	0	0	0	0	0	13.489	34.113	0.736	37.257
H6SG27	027	H6SG27_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	10.009	3.369	12.273	0	0	0	0	0.732	15.938	0	0	0	0	0	0	3.369	12.273	0.732	15.938
H6SG27	137	H6SG27_137_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.337	4.743	24.988	0	0	0	0	1.194	48.021	0	0	0	0	0	0	4.743	24.988	1.194	48.021
H6SG27	231	H6SG27_231_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.254	10.748	13.428	0	0	0	0	0.839	34.459	0	0	0	0	0	0	10.748	13.428	0.839	34.459
H6SG27	151	H6SG27_151_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.914	1.484	26.091	0	0	0	0	0.713	52.802	0	0	0	0	0	0	1.484	26.091	0.713	52.802
H6SG27	307	H6SG27_307_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.289	6.841	14.685	0	0	0	0	0.661	21.835	0	0	0	0	0	0	6.841	14.685	0.661	21.835
H6SG27	111	H6SG27_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	18.982	15.917	27.751	0	0	0	0	4.206	36.795	0	0	0	0	0	0	15.917	27.751	4.206	36.795
H6SG27	U10-000	H6SG27_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.157	0.948	1.555	0	0	0	0	0.73	2.342	0	0	0	0	0	0	0.948	1.555	0.73	2.342
H6SG27	149	H6SG27_149_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.54	3.746	22.082	0	0	0	0	0.882	33.788	0	0	0	0	0	0	3.746	22.082	0.882	33.788
H6SG27	242	H6SG27_242_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	21.594	15.492	27.283	0	0	0	0	0.815	29.775	0	0	0	0	0	0	15.492	27.283	0.815	29.775
H6SG27	019	H6SG27_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.758	4.59	22.672	0	0	0	0	0.811	56.385	0	0	0	0	0	0	4.59	22.672	0.811	56.385
H6SG27	296	H6SG27_296_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.974	9.596	25.224	0	0	0	0	1.189	42.713	0	0	0	0	0	0	9.596	25.224	1.189	42.713
H6SG27	010	H6SG27_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	6.353	2.549	12.86	0	0	0	0	0.747	19.328	0	0	0	0	0	0	2.549	12.86	0.747	19.328
H6SG27	032	H6SG27_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	19.26	12.41	18.06	0	0	0	0	0.691	32.248	0	0	0	0	0	0	12.41	18.06	0.691	32.248
H6SG27	229	H6SG27_229_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.677	4.751	9.43	0	0	0	0	3.822	12.452	0	0	0	0	0	0	4.751	9.43	3.822	12.452
H6SG27	275	H6SG27_275_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.89	5.237	9.226	0	0	0	0	0.71	23.478	0	0	0	0	0	0	5.237	9.226	0.71	23.478
H6SG27	045	H6SG27_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.896	5.841	22.074	0	0	0	0	8.855	38.16	0	0	0	0	0	0	5.841	22.074	8.855	38.16
H6SG27	U100-005	H6SG27_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.115	0.839	1.419	0	0	0	0	0.783	1.78	0	0	0	0	0	0	0.839	1.419	0.783	1.78
H6SG27	257	H6SG27_257_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.136	7.671	23.641	0	0	0	0	3.23	51.926	0	0	0	0	0	0	7.671	23.641	3.23	51.926
H6SG27	041	H6SG27_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	11.968	3.612	17.473	0	0	0	0	0.638	48.33	0	0	0	0	0	0	3.612	17.473	0.638	48.33
H6SG27	001	H6SG27_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	5.863	1.092	13.758	0	0	0	0	0.75	17.501	0	0	0	0	0	0	1.092	13.758	0.75	17.501
H6SG27	185	H6SG27_185_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	6.747	2.289	13.467	0	0	0	0	0.749	15.246	0	0	0	0	0	0	2.289	13.467	0.749	15.246
H6SG27	095	H6SG27_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.904	14.765	19.544	0	0	0	0	0.684	26.724	0	0	0	0	0	0	14.765	19.544	0.684	26.724
H6SG27	067	H6SG27_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.237	6.278	13.008	0	0	0	0	0.714	19.568	0	0	0	0	0	0	6.278	13.008	0.714	19.568
H6SG27	076	H6SG27_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.316	1.255	21.123	0	0	0	0	0.629	22.428	0	0	0	0	0	0	1.255	21.123	0.629	22.428
H6SG27	260	H6SG27_260_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.46	12.514	20.832	0	0	0	0	0.658	42.007	0	0	0	0	0	0	12.514	20.832	0.658	42.007
H6SG27	199	H6SG27_199_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.716	7.725	23.934	0	0	0	0	0.655	56.923	0	0	0	0	0	0	7.725	23.934	0.655	56.923
H6SG27	292	H6SG27_292_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.958	8.888	24.912	0	0	0	0	0.862	54.49	0	0	0	0	0	0	8.888	24.912	0.862	54.49
H6SG27	220	H6SG27_220_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.844	9.995	25.307	0	0	0	0	6.809	32.64	0	0	0	0	0	0	9.995	25.307	6.809	32.64
H6SG27	303	H6SG27_303_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	14.778	8.106	24.61	0	0	0	0	5.151	41.709	0	0	0	0	0	0	8.106	24.61	5.151	41.709
H6SG27	118	H6SG27_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.946	7.958	18.391	0	0	0	0	0.714	46.201	0	0	0	0	0	0	7.958	18.391	0.714	46.201
H6SG27	155	H6SG27_155_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	17.171	9.184	20.369	0	0	0	0	0.798	20.289	0	0	0	0	0	0	9.184	20.369	0.798	20.289
H6SG27	253	H6SG27_253_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.695	6.545	27.555	0	0	0	0	3.581	52.105	0	0	0	0	0	0	6.545	27.555	3.581	52.105
H6SG27	133	H6SG27_133_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	18.565	16.682	17.228	0	0	0	0	0.689	23.847	0	0	0	0	0	0	16.682	17.228	0.689	23.847
H6SG27	181	H6SG27_181_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	11.551	5.045	25.176	0	0	0	0	0.697	56.082	0	0	0	0	0	0	5.045	25.176	0.697	56.082
H6SG27	287	H6SG27_287_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	8.952	7.17	7.34	0	0	0	0	4.905	9.83	0	0	0	0	0	0	7.17	7.34	4.905	9.83
H6SG27	224	H6SG27_224_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.733	6.567	27.682	0	0	0	0	17.651	69.436	0	0	0	0	0	0	6.567	27.682	17.651	69.436
H6SG27	246	H6SG27_246_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	14.21	7.742	8.185	0	0	0	0	0.7	19.546	0	0	0	0	0	0	7.742	8.185	0.7	19.546
H6SG27	162	H6SG27_162_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	16.426	12.807	19.034	0	0	0	0	0.646	44.828	0	0	0	0	0	0	12.807	19.034	0.646	44.828
H6SG27	100	H6SG27_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	8.325	5.026	12.282	0	0	0	0	0.821	21.071	0	0	0	0	0	0	5.026	12.282	0.821	21.071
H6SG27	190	H6SG27_190_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	9.864	6.371	10.626	0	0	0	0	0.668	20.121	0	0	0	0	0	0	6.371	10.626	0.668	20.121
H6SG27	U10-004	H6SG27_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1.411	0.951	1.56	0	0	0	0	0.613	2.084	0	0	0	0	0	0	0.951	1.56	0.613	2.084
H6SG27	050	H6SG27_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.675	5.542	19.422	0	0	0	0	13.604	58.814	0	0	0	0	0	0	5.542	19.422	13.604	58.814
H6SG27	036	H6SG27_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.486	6.006	10.482	0	0	0	0	0.78	13.727	0	0	0	0	0	0	6.006	10.482	0.78	13.727
H6SG27	194	H6SG27_194_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.396	7.156	25.005	0	0	0	0	7.353	22.469	0	0	0	0	0	0	7.156	25.005	7.353	22.469
H6SG27	084	H6SG27_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	9.3	4.754	16.368	0	0	0	0	0.719	26.13	0	0	0	0	0	0	4.754	16.368	0.719	26.13
H6SG27	U100-008	H6SG27_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1.583	0.965	1.287	0	0	0	0	0.678	1.835	0	0	0	0	0	0	0.965	1.287	0.678	1.835
H6SG27	283	H6SG27_283_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.443	21.93	57.859	0	0	0	0	0.698	58.98	0	0	0	0	0	0	21.93	57.859	0.698	58.98
H6SG27	008	H6SG27_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	5.57	2.46	12.417	0	0	0	0	0.613	15.052	0	0	0	0	0	0	2.46	12.417	0.613	15.052
H6SG27	U100-001	H6SG27_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.393	0.865	1.411	0	0	0	0	0.744	2.026	0	0	0	0	0	0	0.865	1.411	0.744	2.026
H6SG27	235	H6SG27_235_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	27.961	22.001	52.952	0	0	0	0	0.743	40.063	0	0	0	0	0	0	22.001	52.952	0.743	40.063
H6SG27	109	H6SG27_109_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.365	3.324	18.266	0	0	0	0	0.846	22.082	0	0	0	0	0	0	3.324	18.266	0.846	22.082
H6SG27	059	H6SG27_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.418	9.341	9.061	0	0	0	0	0.577	17.865	0	0	0	0	0	0	9.341	9.061	0.577	17.865
H6SG27	144	H6SG27_144_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.794	3.923	22.187	0	0	0	0	0.887	26.041	0	0	0	0	0	0	3.923	22.187	0.887	26.041
H6SG27	080	H6SG27_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	14.719	10.801	24.848	0	0	0	0	0.709	53.254	0	0	0	0	0	0	10.801	24.848	0.709	53.254
H6SG27	072	H6SG27_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.418	1.596	22.319	0	0	0	0	0.909	24.166	0	0	0	0	0	0	1.596	22.319	0.909	24.166
H6SG27	278	H6SG27_278_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	21.5	21.142	22.551	0	0	0	0	12.499	48.911	0	0	0	0	0	0	21.142	22.551	12.499	48.911
H6SG27	091	H6SG27_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	16.106	13.426	23.774	0	0	0	0	3.175	52.406	0	0	0	0	0	0	13.426	23.774	3.175	52.406
H6SG27	271	H6SG27_271_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	17.914	15.509	15.205	0	0	0	0	1.942	29.646	0	0	0	0	0	0	15.509	15.205	1.942	29.646
H6SG27	063	H6SG27_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1.737	1.166	1.026	0	0	0	0	0.666	1.946	0	0	0	0	0	0	1.166	1.026	0.666	1.946
H6SG27	217	H6SG27_217_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.339	5.952	23.234	0	0	0	0	4.089	54.559	0	0	0	0	0	0	5.952	23.234	4.089	54.559
H6SG27	177	H6SG27_177_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	7.443	3.31	16.144	0	0	0	0	0.714	20.33	0	0	0	0	0	0	3.31	16.144	0.714	20.33
H6SG27	188	H6SG27_188_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	17.001	10.737	29.993	0	0	0	0	15.165	65.573	0	0	0	0	0	0	10.737	29.993	15.165	65.573
H6SG27	213	H6SG27_213_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	10.435	7.471	8.294	0	0	0	0	0.605	20.085	0	0	0	0	0	0	7.471	8.294	0.605	20.085
H6SG27	115	H6SG27_115_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	8.857	3.005	12.41	0	0	0	0	0.619	19.952	0	0	0	0	0	0	3.005	12.41	0.619	19.952
H6SG27	098	H6SG27_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.834	11.887	20.009	0	0	0	0	0.671	41.653	0	0	0	0	0	0	11.887	20.009	0.671	41.653
H6SG27	126	H6SG27_126_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	7.311	1.603	16.65	0	0	0	0	0.722	16.815	0	0	0	0	0	0	1.603	16.65	0.722	16.815
H6SG27	104	H6SG27_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	11.125	6.534	24.247	0	0	0	0	0.679	34.659	0	0	0	0	0	0	6.534	24.247	0.679	34.659
H6SG27	202	H6SG27_202_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	10.137	5.753	20.568	0	0	0	0	0.684	22.253	0	0	0	0	0	0	5.753	20.568	0.684	22.253
H6SG27	089	H6SG27_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.832	18.796	54.858	0	0	0	0	0.706	40.486	0	0	0	0	0	0	18.796	54.858	0.706	40.486
H6SG27	166	H6SG27_166_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	14.555	6.874	28.564	0	0	0	0	0.72	59.924	0	0	0	0	0	0	6.874	28.564	0.72	59.924
H6SG27	058	H6SG27_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	4.714	2.705	9.119	0	0	0	0	0.647	14.566	0	0	0	0	0	0	2.705	9.119	0.647	14.566
H6SG27	167	H6SG27_167_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.237	2.248	14.358	0	0	0	0	0.818	21.494	0	0	0	0	0	0	2.248	14.358	0.818	21.494
H6SG27	293	H6SG27_293_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	22.232	13.295	28.367	0	0	0	0	0.578	57.94	0	0	0	0	0	0	13.295	28.367	0.578	57.94
H6SG27	163	H6SG27_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	12.295	7.436	21.229	0	0	0	0	0.654	30.303	0	0	0	0	0	0	7.436	21.229	0.654	30.303
H6SG27	225	H6SG27_225_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	13.888	11.874	20.17	0	0	0	0	9.259	43.602	0	0	0	0	0	0	11.874	20.17	9.259	43.602
H6SG27	U10-005	H6SG27_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	5.288	0.927	10.53	0	0	0	0	0.569	14.056	0	0	0	0	0	0	0.927	10.53	0.569	14.056
H6SG27	110	H6SG27_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	14.115	4.215	29.951	0	0	0	0	0.664	42.324	0	0	0	0	0	0	4.215	29.951	0.664	42.324
H6SG27	286	H6SG27_286_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	10.797	2.264	24.327	0	0	0	0	5.792	49.832	0	0	0	0	0	0	2.264	24.327	5.792	49.832
H6SG27	150	H6SG27_150_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.187	7.755	15.338	0	0	0	0	0.631	22.83	0	0	0	0	0	0	7.755	15.338	0.631	22.83
H6SG27	U100-000	H6SG27_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.441	0.817	1.06	0	0	0	0	0.704	1.616	0	0	0	0	0	0	0.817	1.06	0.704	1.616
H6SG27	U100-009	H6SG27_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	3.705	0.95	1.156	0	0	0	0	0.748	1.686	0	0	0	0	0	0	0.95	1.156	0.748	1.686
H6SG27	184	H6SG27_184_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.856	9.237	25.188	0	0	0	0	7.914	59.459	0	0	0	0	0	0	9.237	25.188	7.914	59.459
H6SG27	270	H6SG27_270_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.07	6.121	23.326	0	0	0	0	0.705	54.183	0	0	0	0	0	0	6.121	23.326	0.705	54.183
H6SG27	132	H6SG27_132_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.537	2.113	20.496	0	0	0	0	0.619	54.306	0	0	0	0	0	0	2.113	20.496	0.619	54.306
H6SG27	180	H6SG27_180_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	9.704	5.378	12.648	0	0	0	0	0.763	17.484	0	0	0	0	0	0	5.378	12.648	0.763	17.484
H6SG27	274	H6SG27_274_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	13.682	4.59	10.58	0	0	0	0	4.777	13.462	0	0	0	0	0	0	4.59	10.58	4.777	13.462
H6SG27	279	H6SG27_279_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	19.419	15.226	26.209	0	0	0	0	0.825	55.017	0	0	0	0	0	0	15.226	26.209	0.825	55.017
H6SG27	090	H6SG27_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.415	7.973	23.344	0	0	0	0	0.62	61.729	0	0	0	0	0	0	7.973	23.344	0.62	61.729
H6SG27	302	H6SG27_302_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	17.309	12.907	23.847	0	0	0	0	0.916	47.949	0	0	0	0	0	0	12.907	23.847	0.916	47.949
H6SG27	009	H6SG27_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	12.664	5.473	24.859	0	0	0	0	0.969	51.424	0	0	0	0	0	0	5.473	24.859	0.969	51.424
H6SG27	154	H6SG27_154_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	5.142	2.843	10.874	0	0	0	0	2.739	12.798	0	0	0	0	0	0	2.843	10.874	2.739	12.798
H6SG27	252	H6SG27_252_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.038	11.766	21.43	0	0	0	0	7.549	36.637	0	0	0	0	0	0	11.766	21.43	7.549	36.637
H6SG27	026	H6SG27_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	12.553	5.62	24.174	0	0	0	0	2.882	55.86	0	0	0	0	0	0	5.62	24.174	2.882	55.86
H6SG27	049	H6SG27_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	5.164	3.551	10.963	0	0	0	0	1.063	14.433	0	0	0	0	0	0	3.551	10.963	1.063	14.433
H6SG27	044	H6SG27_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	16.814	12.911	18.037	0	0	0	0	0.726	44.019	0	0	0	0	0	0	12.911	18.037	0.726	44.019
H6SG27	108	H6SG27_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.31	1.448	4.519	0	0	0	0	0.857	4.583	0	0	0	0	0	0	1.448	4.519	0.857	4.583
H6SG27	077	H6SG27_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	12.351	10.894	19.896	0	0	0	0	0.813	29.482	0	0	0	0	0	0	10.894	19.896	0.813	29.482
H6SG27	088	H6SG27_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	15.637	13.028	25.398	0	0	0	0	9.318	39.075	0	0	0	0	0	0	13.028	25.398	9.318	39.075
H6SG27	145	H6SG27_145_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.084	2.196	17.805	0	0	0	0	0.728	19.945	0	0	0	0	0	0	2.196	17.805	0.728	19.945
H6SG27	228	H6SG27_228_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.898	11.978	23.805	0	0	0	0	5.844	60.649	0	0	0	0	0	0	11.978	23.805	5.844	60.649
H6SG27	268	H6SG27_268_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.799	2.07	20.121	0	0	0	0	0.925	46.723	0	0	0	0	0	0	2.07	20.121	0.925	46.723
H6SG27	099	H6SG27_099_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.593	6.977	20.239	0	0	0	0	0.652	22.121	0	0	0	0	0	0	6.977	20.239	0.652	22.121
H6SG27	040	H6SG27_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	16.594	16.764	26.409	0	0	0	0	0.642	32.423	0	0	0	0	0	0	16.764	26.409	0.642	32.423
H6SG27	073	H6SG27_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	7.46	3.153	12.05	0	0	0	0	0.736	16.211	0	0	0	0	0	0	3.153	12.05	0.736	16.211
H6SG27	033	H6SG27_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	9.197	1.623	21.221	0	0	0	0	0.733	21.299	0	0	0	0	0	0	1.623	21.221	0.733	21.299
H6SG27	051	H6SG27_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	4.469	1.517	10.041	0	0	0	0	0.821	14.904	0	0	0	0	0	0	1.517	10.041	0.821	14.904
H6SG27	195	H6SG27_195_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.106	3.665	14.158	0	0	0	0	0.629	19.497	0	0	0	0	0	0	3.665	14.158	0.629	19.497
H6SG27	105	H6SG27_105_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	11.499	8.714	14.89	0	0	0	0	0.584	26.392	0	0	0	0	0	0	8.714	14.89	0.584	26.392
H6SG27	221	H6SG27_221_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	14.444	7.624	12.769	0	0	0	0	3.323	20.841	0	0	0	0	0	0	7.624	12.769	3.323	20.841
H6SG27	022	H6SG27_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	7.773	1.159	17.567	0	0	0	0	0.565	22.287	0	0	0	0	0	0	1.159	17.567	0.565	22.287
H6SG27	062	H6SG27_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.181	1.823	23.647	0	0	0	0	0.655	26.449	0	0	0	0	0	0	1.823	23.647	0.655	26.449
H6SG27	306	H6SG27_306_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	15.232	10.741	20.239	0	0	0	0	0.728	54.262	0	0	0	0	0	0	10.741	20.239	0.728	54.262
H6SG27	000	H6SG27_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	19.834	14.795	25.26	0	0	0	0	10.129	48.484	0	0	0	0	0	0	14.795	25.26	10.129	48.484
H6SG27	018	H6SG27_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	10.393	6.861	16.262	0	0	0	0	0.711	29.205	0	0	0	0	0	0	6.861	16.262	0.711	29.205
H6SG27	198	H6SG27_198_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	21.347	19.73	15.613	0	0	0	0	0.676	31.908	0	0	0	0	0	0	19.73	15.613	0.676	31.908
H6SG27	037	H6SG27_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	11.095	1.898	24.591	0	0	0	0	0.661	44.41	0	0	0	0	0	0	1.898	24.591	0.661	44.41
H6SG27	127	H6SG27_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.697	9.373	20.686	0	0	0	0	0.648	47.017	0	0	0	0	0	0	9.373	20.686	0.648	47.017
H6SG27	U10-008	H6SG27_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.411	0.865	1.384	0	0	0	0	0.619	2.178	0	0	0	0	0	0	0.865	1.384	0.619	2.178
H6SG27	265	H6SG27_265_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	25.104	11.255	54.725	0	0	0	0	10.943	37.372	0	0	0	0	0	0	11.255	54.725	10.943	37.372
H6SG27	011	H6SG27_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.224	1.249	9.181	0	0	0	0	0.626	11.064	0	0	0	0	0	0	1.249	9.181	0.626	11.064
H6SG27	256	H6SG27_256_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	7.067	2.781	14.84	0	0	0	0	0.703	16.884	0	0	0	0	0	0	2.781	14.84	0.703	16.884
H6SG27	234	H6SG27_234_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	5.127	2.317	10.044	0	0	0	0	0.725	16.864	0	0	0	0	0	0	2.317	10.044	0.725	16.864
H6SG27	216	H6SG27_216_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	17.28	8.193	24.655	0	0	0	0	0.997	54.83	0	0	0	0	0	0	8.193	24.655	0.997	54.83
