uniprot	cluster	pdb	filename	region_1	region_2	conformation	state	chain	gt_len	gt_trim_len	pred_len	pred_trim_len	gt_perc	trim_perc
P35520	006	4coo	P35520_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3822	3626	4251	3626	0.9487179487179487	0.853
P35520	000	4coo	P35520_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3822	3626	4251	3626	0.9487179487179487	0.853
P35520	U10-000	4coo	P35520_U10-000_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3822	3626	4251	3626	0.9487179487179487	0.853
P35520	004	4coo	P35520_004_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3822	3626	4251	3626	0.9487179487179487	0.853
P35520	003	4coo	P35520_003_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3822	3626	4251	3626	0.9487179487179487	0.853
P35520	001	4coo	P35520_001_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3822	3626	4251	3626	0.9487179487179487	0.853
P35520	U100-000	4coo	P35520_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3822	3626	4251	3626	0.9487179487179487	0.853
P35520	009	4l0d	P35520_009_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	002	4l0d	P35520_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	005	4l0d	P35520_005_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	007	4l0d	P35520_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	008	4l0d	P35520_008_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	006	4l0d	P35520_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	000	4l0d	P35520_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	U10-000	4l0d	P35520_U10-000_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	004	4l0d	P35520_004_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	003	4l0d	P35520_003_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	001	4l0d	P35520_001_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	U100-000	4l0d	P35520_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3807	3631	4251	3631	0.9537693722090885	0.854
P35520	009	4l28	P35520_009_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	002	4l28	P35520_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	005	4l28	P35520_005_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	007	4l28	P35520_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	008	4l28	P35520_008_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	006	4l28	P35520_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	000	4l28	P35520_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	U10-000	4l28	P35520_U10-000_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	004	4l28	P35520_004_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	003	4l28	P35520_003_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	001	4l28	P35520_001_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	U100-000	4l28	P35520_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3803	3795	4251	3795	0.9978963975808572	0.893
P35520	009	4pcu	P35520_009_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	002	4pcu	P35520_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	005	4pcu	P35520_005_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	007	4pcu	P35520_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	008	4pcu	P35520_008_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	006	4pcu	P35520_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	000	4pcu	P35520_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	U10-000	4pcu	P35520_U10-000_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	004	4pcu	P35520_004_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	003	4pcu	P35520_003_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	001	4pcu	P35520_001_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	U100-000	4pcu	P35520_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3681	3557	4251	3557	0.9663135017658245	0.837
P35520	009	7qgt	P35520_009_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	002	7qgt	P35520_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	005	7qgt	P35520_005_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	007	7qgt	P35520_007_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	008	7qgt	P35520_008_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	006	7qgt	P35520_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	000	7qgt	P35520_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	U10-000	7qgt	P35520_U10-000_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	004	7qgt	P35520_004_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	003	7qgt	P35520_003_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	001	7qgt	P35520_001_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P35520	U100-000	7qgt	P35520_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	414-551	40-413	Open	Active	A	3877	3689	4251	3689	0.9515088986329636	0.868
P12931	U10-000	1fmk	P12931_U10-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	001	1fmk	P12931_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	006	1fmk	P12931_006_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	000	1fmk	P12931_000_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	003	1fmk	P12931_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	U100-001	1fmk	P12931_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	004	1fmk	P12931_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	009	1fmk	P12931_009_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	007	1fmk	P12931_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	002	1fmk	P12931_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	005	1fmk	P12931_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	008	1fmk	P12931_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3516	3491	4213	3491	0.9928896473265074	0.829
P12931	U10-000	1ksw	P12931_U10-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	001	1ksw	P12931_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	006	1ksw	P12931_006_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	000	1ksw	P12931_000_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	003	1ksw	P12931_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	U100-001	1ksw	P12931_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	004	1ksw	P12931_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	009	1ksw	P12931_009_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	007	1ksw	P12931_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	002	1ksw	P12931_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	005	1ksw	P12931_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	008	1ksw	P12931_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3611	3591	4213	3591	0.9944613680420936	0.852
P12931	U10-000	1y57	P12931_U10-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	001	1y57	P12931_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	006	1y57	P12931_006_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	000	1y57	P12931_000_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	003	1y57	P12931_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	U100-001	1y57	P12931_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	004	1y57	P12931_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	009	1y57	P12931_009_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	007	1y57	P12931_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	002	1y57	P12931_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	005	1y57	P12931_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	008	1y57	P12931_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3600	3591	4213	3591	0.9975	0.852
P12931	U10-000	2h8h	P12931_U10-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	001	2h8h	P12931_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	006	2h8h	P12931_006_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	000	2h8h	P12931_000_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	003	2h8h	P12931_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	U100-001	2h8h	P12931_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	004	2h8h	P12931_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	009	2h8h	P12931_009_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	007	2h8h	P12931_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	002	2h8h	P12931_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	005	2h8h	P12931_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	008	2h8h	P12931_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3603	3565	4213	3565	0.9894532334165973	0.846
P12931	U10-000	2src	P12931_U10-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	001	2src	P12931_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	006	2src	P12931_006_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	000	2src	P12931_000_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	003	2src	P12931_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	U100-001	2src	P12931_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	004	2src	P12931_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	009	2src	P12931_009_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	007	2src	P12931_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	002	2src	P12931_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	005	2src	P12931_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	008	2src	P12931_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3615	3598	4213	3598	0.9952973720608576	0.854
P12931	U10-000	4k11	P12931_U10-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	001	4k11	P12931_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	006	4k11	P12931_006_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	000	4k11	P12931_000_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	003	4k11	P12931_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	U100-001	4k11	P12931_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	004	4k11	P12931_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	009	4k11	P12931_009_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	007	4k11	P12931_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	002	4k11	P12931_002_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	005	4k11	P12931_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	008	4k11	P12931_008_unrelaxed_rank_004_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	3612	3577	4213	3577	0.9903100775193798	0.849
P12931	U10-000	7yqe	P12931_U10-000_unrelaxed_rank_003_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	1388	1296	4213	1296	0.9337175792507204	0.308
P12931	001	7yqe	P12931_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	1388	1296	4213	1296	0.9337175792507204	0.308
P12931	006	7yqe	P12931_006_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	1388	1296	4213	1296	0.9337175792507204	0.308
P12931	000	7yqe	P12931_000_unrelaxed_rank_002_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	1388	1296	4213	1296	0.9337175792507204	0.308
P12931	003	7yqe	P12931_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	1388	1296	4213	1296	0.9337175792507204	0.308
P12931	U100-001	7yqe	P12931_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	249-269,151-248	84-145,524-536	Closed	Autoinhibited	A	1388	1296	4213	1296	0.9337175792507204	0.308
