uniprot	region_1	region_2	region_1_len	region_2_len	pdb	pdb_length	resolution	model	chain	label_offset	pdb residues in region_1	pdb residues in region_2	percent_region_1	percent_region_2	gt_fn	af_filename
Q06124	3-104	247-517	102	271	8t8q	496	2.27	0	A	1	98	260	96.07843137254902	95.9409594095941	8t8q.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8u7w	493	2.05	0	A	14	101	257	99.01960784313727	94.8339483394834	8u7w.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8u7x	491	2.06	0	A	14	100	257	98.0392156862745	94.8339483394834	8u7x.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	8wfy	482	2.6	0	A	0	93	252	91.17647058823529	92.98892988929889	8wfy.cif	F-Q06124-F1-model_v3.cif
Q06124	3-104	247-517	102	271	9blg	499	2.06	0	A	14	99	261	97.05882352941177	96.30996309963099	9blg.cif	F-Q06124-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	1fmk	436	1.5	0	A	-84	119	72	100.0	96.0	1fmk.cif	F-P12931-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	1hct	106		0	B	-142	99	2	83.19327731092437	2.666666666666667	1hct.cif	F-P12931-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	1ksw	448	2.8	0	A	-84	119	71	100.0	94.66666666666667	1ksw.cif	F-P12931-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	1y57	451	1.91	0	A	-84	119	73	100.0	97.33333333333334	1y57.cif	F-P12931-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	2h8h	444	2.2	0	A	-1	119	66	100.0	88.0	2h8h.cif	F-P12931-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	2src	449	1.5	0	A	-84	119	71	100.0	94.66666666666667	2src.cif	F-P12931-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	4f59	105	1.71	0	A	-140	98	2	82.35294117647058	2.666666666666667	4f59.cif	F-P12931-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	4f5a	105	1.8	0	A	-140	98	2	82.35294117647058	2.666666666666667	4f5a.cif	F-P12931-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	4f5b	105	1.57	0	A	-140	98	2	82.35294117647058	2.666666666666667	4f5b.cif	F-P12931-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	4k11	446	2.3	0	A	-86	119	69	100.0	92.0	4k11.cif	F-P12931-F1-model_v3.cif
P12931	249-269,151-248	84-145,524-536	119	75	7yqe	161	3.5	0	A	-84	97	59	81.5126050420168	78.66666666666666	7yqe.cif	F-P12931-F1-model_v3.cif
P53350	367-603	53-305	237	253	1q4o	207	2.2	0	A	-366	207	0	87.34177215189874	0.0	1q4o.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	1umw	223	1.9	0	A	-366	223	0	94.09282700421942	0.0	1umw.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	2ogq	211	1.95	0	A	-364	211	0	89.0295358649789	0.0	2ogq.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	2ojx	204	2.85	0	A	-364	204	0	86.07594936708861	0.0	2ojx.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3bzi	223	2.1	0	A	-364	223	0	94.09282700421942	0.0	3bzi.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3c5l	217	2.33	0	A	-372	217	0	91.56118143459916	0.0	3c5l.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3fvh	233	1.58	0	A	-366	233	0	98.31223628691983	0.0	3fvh.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3hih	223	1.7	0	A	-370	223	0	94.09282700421942	0.0	3hih.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3hik	224	1.77	0	A	-366	224	0	94.51476793248945	0.0	3hik.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3p2w	218	1.66	0	A	-362	218	0	91.9831223628692	0.0	3p2w.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3p2z	206	1.79	0	A	-362	206	0	86.91983122362869	0.0	3p2z.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3p34	222	1.4	0	A	-362	222	0	93.67088607594937	0.0	3p34.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3p35	217	2.09	0	A	-362	217	0	91.56118143459916	0.0	3p35.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3p36	217	1.59	0	A	-362	217	0	91.56118143459916	0.0	3p36.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3p37	224	2.38	0	A	-362	224	0	94.51476793248945	0.0	3p37.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3q1i	216	1.4	0	A	-362	216	0	91.13924050632912	0.0	3q1i.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	3rq7	212	1.55	0	A	-366	212	0	89.45147679324894	0.0	3rq7.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4dfw	219	1.55	0	A	-366	219	0	92.40506329113924	0.0	4dfw.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4e67	213	2.1	0	A	-362	213	0	89.87341772151899	0.0	4e67.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4e9c	223	1.7	0	A	-362	223	0	94.09282700421942	0.0	4e9c.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4e9d	222	2.75	0	A	-362	222	0	93.67088607594937	0.0	4e9d.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4hab	223	2.65	0	A	-370	223	0	94.09282700421942	0.0	4hab.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4hy2	215	2.0	0	A	-370	215	0	90.71729957805907	0.0	4hy2.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4lkl	214	1.58	0	A	-371	214	0	90.29535864978902	0.0	4lkl.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4lkm	226	2.0	0	A	-370	226	0	95.35864978902954	0.0	4lkm.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4o56	237	1.8	0	A	-359	237	0	100.0	0.0	4o56.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4o6w	217	1.448	0	A	-366	217	0	91.56118143459916	0.0	4o6w.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4o9w	211	1.694	0	A	-372	211	0	89.0295358649789	0.0	4o9w.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4rcp	223	1.6	0	A	-371	223	0	94.09282700421942	0.0	4rcp.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4whh	210	1.9	0	A	-366	210	0	88.60759493670885	0.0	4whh.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4whk	220	1.8	0	A	-366	220	0	92.82700421940928	0.0	4whk.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4whl	216	2.71	0	A	-366	216	0	91.13924050632912	0.0	4whl.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4x9r	220	1.398	0	A	-366	220	0	92.82700421940928	0.0	4x9r.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4x9v	217	1.429	0	A	-366	217	0	91.56118143459916	0.0	4x9v.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	4x9w	226	1.798	0	A	-366	226	0	95.35864978902954	0.0	4x9w.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	5j19	221	2.0	0	A	-360	221	0	93.24894514767934	0.0	5j19.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	5nei	216	2.68	0	A	-366	216	0	91.13924050632912	0.0	5nei.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	5nfu	223	1.809	0	A	-366	223	0	94.09282700421942	0.0	5nfu.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	5nje	215	1.978	0	A	-366	215	0	90.71729957805907	0.0	5nje.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	5nmm	215	2.02	0	A	-366	215	0	90.71729957805907	0.0	5nmm.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	5nn1	214	1.785	0	A	-366	214	0	90.29535864978902	0.0	5nn1.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	5nn2	216	1.81	0	A	-362	216	0	91.13924050632912	0.0	5nn2.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	6ax4	221	1.45	0	A	-366	221	0	93.24894514767934	0.0	6ax4.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	6gy2	224	3.11	0	A	-358	224	0	94.51476793248945	0.0	6gy2.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	7mso	214	1.85	0	A	-366	214	0	90.29535864978902	0.0	7mso.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	7mx1	220	1.64	0	A	-366	220	0	92.82700421940928	0.0	7mx1.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	8crc	215	1.65	0	A	-366	215	0	90.71729957805907	0.0	8crc.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	8joq	218	1.796	0	A	-368	218	0	91.9831223628692	0.0	8joq.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	8joy	216	2.61	0	A	-368	216	0	91.13924050632912	0.0	8joy.cif	F-P53350-F1-model_v3.cif
P53350	367-603	53-305	237	253	8xb9	219	1.95	0	A	-366	219	0	92.40506329113924	0.0	8xb9.cif	F-P53350-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	1s9j	288	2.4	0	A	-60	28	233	100.0	87.59398496240601	1s9j.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	2p55	288	2.8	0	A	-60	28	233	100.0	87.59398496240601	2p55.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3dv3	287	2.3	0	A	-60	28	232	100.0	87.21804511278195	3dv3.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3dy7	260	2.7	0	A	-60	28	223	100.0	83.83458646616542	3dy7.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3e8n	290	2.5	0	A	-60	28	235	100.0	88.34586466165413	3e8n.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3eqb	288	2.62	0	A	-60	28	233	100.0	87.59398496240601	3eqb.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3eqc	312	1.8	0	A	-33	28	234	100.0	87.96992481203007	3eqc.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3eqd	315	2.1	0	A	-33	28	237	100.0	89.09774436090225	3eqd.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3eqf	314	2.7	0	A	-33	28	237	100.0	89.09774436090225	3eqf.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3eqg	314	2.5	0	A	-33	28	237	100.0	89.09774436090225	3eqg.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3eqh	314	2.0	0	A	-33	28	237	100.0	89.09774436090225	3eqh.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3eqi	315	1.9	0	A	-33	28	237	100.0	89.09774436090225	3eqi.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3mbl	289	2.6	0	A	-60	28	235	100.0	88.34586466165413	3mbl.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3orn	208	2.8	0	A	-60	28	174	100.0	65.41353383458647	3orn.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3os3	206	2.8	0	A	-60	28	172	100.0	64.66165413533834	3os3.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3pp1	290	2.7	0	A	-60	28	235	100.0	88.34586466165413	3pp1.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3sls	217	2.3	0	A	-41	28	166	100.0	62.40601503759399	3sls.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3v01	288	2.705	0	A	-60	28	233	100.0	87.59398496240601	3v01.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3v04	288	2.7	0	A	-60	28	233	100.0	87.59398496240601	3v04.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3vvh	286	2.0	0	A	-60	28	231	100.0	86.8421052631579	3vvh.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3w8q	318	2.2	0	A	-38	28	240	100.0	90.22556390977444	3w8q.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3wig	205	2.7	0	A	-60	25	174	89.28571428571429	65.41353383458647	3wig.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3zls	315	2.5	0	A	-35	28	237	100.0	89.09774436090225	3zls.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3zlw	311	2.12	0	A	-35	27	234	96.42857142857143	87.96992481203007	3zlw.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3zlx	312	2.2	0	A	-35	28	234	100.0	87.96992481203007	3zlx.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3zly	310	2.11	0	A	-35	27	234	96.42857142857143	87.96992481203007	3zly.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	3zm4	309	2.37	0	A	-35	28	232	100.0	87.21804511278195	3zm4.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	4an2	205	2.5	0	A	-57	28	170	100.0	63.90977443609023	4an2.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	4an3	203	2.1	0	A	-57	28	168	100.0	63.1578947368421	4an3.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	4an9	204	2.8	0	A	-57	28	169	100.0	63.53383458646616	4an9.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	4anb	205	2.2	0	A	-57	28	170	100.0	63.90977443609023	4anb.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	4ark	290	2.6	0	A	-60	28	235	100.0	88.34586466165413	4ark.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	4lmn	291	2.8	0	A	-60	28	236	100.0	88.7218045112782	4lmn.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	4mne	286	2.8483	0	A	-60	28	235	100.0	88.34586466165413	4mne.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	4u7z	290	2.805	0	A	-60	28	235	100.0	88.34586466165413	4u7z.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	4u80	285	2.8	0	A	-60	28	233	100.0	87.59398496240601	4u80.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	4u81	288	2.701	0	A	-60	28	233	100.0	87.59398496240601	4u81.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	5bx0	315	2.93	0	A	-35	28	237	100.0	89.09774436090225	5bx0.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	5eym	292	2.7	0	A	-34	25	220	89.28571428571429	82.70676691729322	5eym.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	5hze	305	2.4	0	A	-35	28	231	100.0	86.8421052631579	5hze.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	5yt3	297	2.9	0	A	-38	28	219	100.0	82.33082706766918	5yt3.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	6nyb	287	2.9	0	B	22	28	225	100.0	84.58646616541353	6nyb.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	6pp9	312	2.59	0	B	4	28	232	100.0	87.21804511278195	6pp9.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	6q0j	304	2.59	0	C	22	28	233	100.0	87.59398496240601	6q0j.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	6q0t	304	2.59	0	C	22	28	233	100.0	87.59398496240601	6q0t.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	6u2g	309	2.886	0	A	1	28	234	100.0	87.96992481203007	6u2g.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	6v2w	310	3.12	0	B	4	28	232	100.0	87.21804511278195	6v2w.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7b3m	227	2.3	0	A	-19	28	167	100.0	62.78195488721805	7b3m.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7b7r	227	1.7	0	A	-19	28	167	100.0	62.78195488721805	7b7r.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7b94	227	2.0	0	A	-19	28	167	100.0	62.78195488721805	7b94.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7b9l	225	1.7	0	A	-19	28	165	100.0	62.03007518796993	7b9l.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7m0u	309	3.09	0	B	4	28	232	100.0	87.21804511278195	7m0u.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7m0v	308	3.16	0	B	4	28	232	100.0	87.21804511278195	7m0v.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7m0x	310	2.47	0	B	4	28	232	100.0	87.21804511278195	7m0x.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7m0y	306	3.45	0	B	4	28	232	100.0	87.21804511278195	7m0y.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7m0z	308	3.12	0	B	4	28	232	100.0	87.21804511278195	7m0z.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7mfd	293	3.12	0	B	0	28	227	100.0	85.33834586466166	7mfd.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7pqv	310	2.13	0	A	-38	28	232	100.0	87.21804511278195	7pqv.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7xlp	312	2.1	0	A	-35	28	232	100.0	87.21804511278195	7xlp.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	7xnc	311	2.1	0	A	-35	28	231	100.0	86.8421052631579	7xnc.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	8dgs	312	2.1	0	B	22	28	232	100.0	87.21804511278195	8dgs.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	8dgt	309	2.1	0	B	22	28	232	100.0	87.21804511278195	8dgt.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	9axa	276	2.1	0	B	1	23	218	82.14285714285714	81.95488721804512	9axa.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	9axc	276	2.1	0	B	1	23	218	82.14285714285714	81.95488721804512	9axc.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	9axh	229	2.81	0	A	-35	28	172	100.0	64.66165413533834	9axh.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	9axm	228	2.42	0	A	-35	28	170	100.0	63.90977443609023	9axm.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	9axx	225	2.07	0	A	-35	28	170	100.0	63.90977443609023	9axx.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	9axy	310	3.6	0	B	1	28	232	100.0	87.21804511278195	9axy.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	9ay7	320	2.41	0	B	1	28	235	100.0	88.34586466165413	9ay7.cif	F-Q02750-F1-model_v3.cif
Q02750	75-102	68-74,103-361	28	266	9aya	224	2.59	0	B	-35	28	170	100.0	63.90977443609023	9aya.cif	F-Q02750-F1-model_v3.cif
P04629	287-384	510-781	98	272	1he7	105	2.0	0	A	-281	98	0	100.0	0.0	1he7.cif	F-P04629-F1-model_v3.cif
P04629	287-384	510-781	98	272	2ifg	347	3.4	0	A	-35	96	0	97.95918367346938	0.0	2ifg.cif	F-P04629-F1-model_v3.cif
P04629	287-384	510-781	98	272	4crp	100		0	A	-276	96	0	97.95918367346938	0.0	4crp.cif	F-P04629-F1-model_v3.cif
P04629	287-384	510-781	98	272	7n3t	346	1.84	0	A	-34	96	0	97.95918367346938	0.0	7n3t.cif	F-P04629-F1-model_v3.cif
P06241	149-246,247-270	82-143,525-537	122	75	2mqi	100		0	A	-137	100	0	81.9672131147541	0.0	2mqi.cif	F-P06241-F1-model_v3.cif
P06241	149-246,247-270	82-143,525-537	122	75	2mrj	100		0	A	-136	100	0	81.9672131147541	0.0	2mrj.cif	F-P06241-F1-model_v3.cif
P06241	149-246,247-270	82-143,525-537	122	75	2mrk	100		0	A	-148	100	0	81.9672131147541	0.0	2mrk.cif	F-P06241-F1-model_v3.cif
P06241	149-246,247-270	82-143,525-537	122	75	4u17	101	1.99	0	A	-143	100	0	81.9672131147541	0.0	4u17.cif	F-P06241-F1-model_v3.cif
P06241	149-246,247-270	82-143,525-537	122	75	4u1p	100	1.4	0	A	-126	99	0	81.14754098360656	0.0	4u1p.cif	F-P06241-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	1tdh	282	2.1	0	A	0	2	58	100.0	95.08196721311475	1tdh.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	4nrv	282	2.601	0	A	-1	2	59	100.0	96.72131147540983	4nrv.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	5itq	284	1.48	0	A	0	2	58	100.0	95.08196721311475	5itq.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	5itr	269	2.46	0	A	0	2	55	100.0	90.1639344262295	5itr.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	5itt	270	2.53	0	A	0	2	56	100.0	91.80327868852459	5itt.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	5itu	268	2.41	0	A	0	2	56	100.0	91.80327868852459	5itu.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	6lwd	267	2.41	0	A	0	2	56	100.0	91.80327868852459	6lwd.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	6lwf	264	2.79	0	A	0	2	54	100.0	88.52459016393442	6lwf.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	6lwg	266	2.53	0	A	0	2	55	100.0	90.1639344262295	6lwg.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	6lwi	266	2.72	0	A	0	2	55	100.0	90.1639344262295	6lwi.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	6lwk	267	2.88	0	A	0	2	56	100.0	91.80327868852459	6lwk.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	6lwl	269	2.55	0	A	0	2	56	100.0	91.80327868852459	6lwl.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	6lwn	268	2.74	0	A	0	2	55	100.0	90.1639344262295	6lwn.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	6lwq	269	2.89	0	A	0	2	56	100.0	91.80327868852459	6lwq.cif	F-Q96FI4-F1-model_v3.cif
Q96FI4	244-245	220-280	2	61	6lwr	270	2.9	0	A	0	2	57	100.0	93.44262295081968	6lwr.cif	F-Q96FI4-F1-model_v3.cif
P04626	676-684	720-987	9	268	2jwa	44		0	A	-640	9	0	100.0	0.0	2jwa.cif	F-P04626-F1-model_v3.cif
P04626	676-684	720-987	9	268	2ks1	44		0	A	-640	9	0	100.0	0.0	2ks1.cif	F-P04626-F1-model_v3.cif
P04626	676-684	720-987	9	268	2n2a	57		0	A	-643	9	0	100.0	0.0	2n2a.cif	F-P04626-F1-model_v3.cif
P11142	263-287	225-262	25	38	3fzf	377	2.2	0	A	0	25	38	100.0	100.0	3fzf.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	3fzh	377	2.0	0	A	0	25	38	100.0	100.0	3fzh.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	3fzk	377	2.1	0	A	0	25	38	100.0	100.0	3fzk.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	3fzl	377	2.2	0	A	0	25	38	100.0	100.0	3fzl.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	3fzm	377	2.3	0	A	0	25	38	100.0	100.0	3fzm.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	3ldq	377	1.9	0	A	0	25	38	100.0	100.0	3ldq.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	3m3z	377	2.1	0	A	0	25	38	100.0	100.0	3m3z.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	4h5n	382	1.86	0	A	-1	25	38	100.0	100.0	4h5n.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	4h5r	382	1.64	0	A	-1	25	38	100.0	100.0	4h5r.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	4h5t	382	1.9	0	A	-1	25	38	100.0	100.0	4h5t.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	4h5v	382	1.75	0	A	-1	25	38	100.0	100.0	4h5v.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	4h5w	382	1.94	0	A	-1	25	38	100.0	100.0	4h5w.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	4hwi	376	2.273	0	A	-4	25	38	100.0	100.0	4hwi.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	5aqf	381	1.88	0	A	5	25	38	100.0	100.0	5aqf.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	5aqg	381	2.24	0	A	5	25	38	100.0	100.0	5aqg.cif	F-P11142-F1-model_v3.cif
P11142	263-287	225-262	25	38	5aqh	381	2.0	0	A	5	25	38	100.0	100.0	5aqh.cif	F-P11142-F1-model_v3.cif
