uniprot	cf_filename	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp
P23687	P23687_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	5.932	4.191	8.324	0	0	0	0	7.253	7.927	0	0	0	0	0	0	4.191	8.324	7.253	7.927
P23687	P23687_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	4.17	3.167	5.571	0	0	0	0	4.984	5.343	0	0	0	0	0	0	3.167	5.571	4.984	5.343
P23687	P23687_375_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	10.785	7.607	16.923	0	0	0	0	13.944	10.285	0	0	0	0	0	0	7.607	16.923	13.944	10.285
P23687	P23687_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.648	4.009	5.608	0	0	0	0	5.129	5.169	0	0	0	0	0	0	4.009	5.608	5.129	5.169
P23687	P23687_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	0.974	1.024	0.902	0	0	0	0	0.822	1.222	0	0	0	0	0	0	1.024	0.902	0.822	1.222
P23687	P23687_335_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.648	9.279	11.566	0	0	0	0	8.356	11.923	0	0	0	0	0	0	9.279	11.566	8.356	11.923
P23687	P23687_286_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.779	10.411	12.525	0	0	0	0	8.46	12.585	0	0	0	0	0	0	10.411	12.525	8.46	12.585
P23687	P23687_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	12.204	13.829	11.316	0	0	0	0	7.018	16.819	0	0	0	0	0	0	13.829	11.316	7.018	16.819
P23687	P23687_364_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	10.033	10.041	12.304	0	0	0	0	7.788	16.399	0	0	0	0	0	0	10.041	12.304	7.788	16.399
P23687	P23687_239_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.293	8.13	19.617	0	0	0	0	19.459	10.466	0	0	0	0	0	0	8.13	19.617	19.459	10.466
P23687	P23687_159_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.618	14.559	14.743	0	0	0	0	12.063	16.082	0	0	0	0	0	0	14.559	14.743	12.063	16.082
P23687	P23687_342_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	19.151	11.079	29.465	0	0	0	0	20.827	56.676	0	0	0	0	0	0	11.079	29.465	20.827	56.676
P23687	P23687_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.105	8.755	11.467	0	0	0	0	9.895	10.864	0	0	0	0	0	0	8.755	11.467	9.895	10.864
P23687	P23687_256_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.84	4.768	12.474	0	0	0	0	8.819	10.975	0	0	0	0	0	0	4.768	12.474	8.819	10.975
P23687	P23687_150_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.85	11.544	13.065	0	0	0	0	11.366	15.524	0	0	0	0	0	0	11.544	13.065	11.366	15.524
P23687	P23687_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1.872	1.785	2.92	0	0	0	0	1.98	2.538	0	0	0	0	0	0	1.785	2.92	1.98	2.538
P23687	P23687_360_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	14.439	14.091	18.051	0	0	0	0	9.023	23.737	0	0	0	0	0	0	14.091	18.051	9.023	23.737
P23687	P23687_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.287	5.589	11.995	0	0	0	0	9.508	9.944	0	0	0	0	0	0	5.589	11.995	9.508	9.944
P23687	P23687_212_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	4.3	4.592	5.452	0	0	0	0	3.92	5.576	0	0	0	0	0	0	4.592	5.452	3.92	5.576
P23687	P23687_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.525	8.859	13.854	0	0	0	0	11.943	9.537	0	0	0	0	0	0	8.859	13.854	11.943	9.537
P23687	P23687_154_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	15.625	19.315	10.486	0	0	0	0	8.696	19.634	0	0	0	0	0	0	19.315	10.486	8.696	19.634
P23687	P23687_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.783	6.439	11.055	0	0	0	0	8.105	9.885	0	0	0	0	0	0	6.439	11.055	8.105	9.885
P23687	P23687_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.194	4.609	12.058	0	0	0	0	9.025	12.405	0	0	0	0	0	0	4.609	12.058	9.025	12.405
P23687	P23687_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	4.728	3.937	6.134	0	0	0	0	5.166	5.073	0	0	0	0	0	0	3.937	6.134	5.166	5.073
P23687	P23687_141_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.37	5.07	14.012	0	0	0	0	9.924	14.632	0	0	0	0	0	0	5.07	14.012	9.924	14.632
P23687	P23687_247_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.301	4.367	9.337	0	0	0	0	7.15	8.797	0	0	0	0	0	0	4.367	9.337	7.15	8.797
P23687	P23687_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	4.531	3.725	5.81	0	0	0	0	5.423	5.258	0	0	0	0	0	0	3.725	5.81	5.423	5.258
P23687	P23687_312_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	12.833	7.43	19.176	0	0	0	0	14.139	21.92	0	0	0	0	0	0	7.43	19.176	14.139	21.92
P23687	P23687_352_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	10.948	8.858	15.784	0	0	0	0	8.694	20.25	0	0	0	0	0	0	8.858	15.784	8.694	20.25
P23687	P23687_246_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	5.918	4.166	8.836	0	0	0	0	7.236	6.5	0	0	0	0	0	0	4.166	8.836	7.236	6.5
P23687	P23687_316_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	18.481	4.172	28.949	0	0	0	0	18.672	51.632	0	0	0	0	0	0	4.172	28.949	18.672	51.632
P23687	P23687_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.686	3.21	12.798	0	0	0	0	9.138	11.14	0	0	0	0	0	0	3.21	12.798	9.138	11.14
P23687	P23687_235_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	10.406	10.579	11.651	0	0	0	0	9.349	14.323	0	0	0	0	0	0	10.579	11.651	9.349	14.323
P23687	P23687_217_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	12.294	10.165	16.085	0	0	0	0	13.102	14.841	0	0	0	0	0	0	10.165	16.085	13.102	14.841
P23687	P23687_188_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.094	5.513	9.031	0	0	0	0	8.215	8.038	0	0	0	0	0	0	5.513	9.031	8.215	8.038
P23687	P23687_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	15.935	12.911	23.835	0	0	0	0	12.066	25.313	0	0	0	0	0	0	12.911	23.835	12.066	25.313
P23687	P23687_137_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.694	7.628	10.313	0	0	0	0	7.971	12.839	0	0	0	0	0	0	7.628	10.313	7.971	12.839
P23687	P23687_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	6.401	4.014	9.613	0	0	0	0	7.129	9.996	0	0	0	0	0	0	4.014	9.613	7.129	9.996
P23687	P23687_275_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	21.746	15.799	38.627	0	0	0	0	14.672	39.92	0	0	0	0	0	0	15.799	38.627	14.672	39.92
P23687	P23687_287_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	4.777	4.512	5.21	0	0	0	0	4.743	5.831	0	0	0	0	0	0	4.512	5.21	4.743	5.831
P23687	P23687_173_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	7.344	7.352	8.349	0	0	0	0	6.755	9.334	0	0	0	0	0	0	7.352	8.349	6.755	9.334
P23687	P23687_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.524	3.665	5.809	0	0	0	0	5.298	4.739	0	0	0	0	0	0	3.665	5.809	5.298	4.739
P23687	P23687_325_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.911	5.02	9.924	0	0	0	0	7.322	11.461	0	0	0	0	0	0	5.02	9.924	7.322	11.461
P23687	P23687_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	10.736	10.017	12.836	0	0	0	0	9.036	13.831	0	0	0	0	0	0	10.017	12.836	9.036	13.831
P23687	P23687_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	8.697	6.906	12.149	0	0	0	0	10.269	9.699	0	0	0	0	0	0	6.906	12.149	10.269	9.699
P23687	P23687_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	10.521	10.033	13.454	0	0	0	0	9.785	13.302	0	0	0	0	0	0	10.033	13.454	9.785	13.302
P23687	P23687_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.183	7.861	13.442	0	0	0	0	9.037	13.057	0	0	0	0	0	0	7.861	13.442	9.037	13.057
P23687	P23687_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	2.977	2.186	3.91	0	0	0	0	3.852	3.06	0	0	0	0	0	0	2.186	3.91	3.852	3.06
P23687	P23687_149_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.845	6.384	12.551	0	0	0	0	9.808	12.528	0	0	0	0	0	0	6.384	12.551	9.808	12.528
P23687	P23687_202_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.433	9.34	22.719	0	0	0	0	20.33	23.447	0	0	0	0	0	0	9.34	22.719	20.33	23.447
P23687	P23687_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.785	9.949	6.556	0	0	0	0	6.435	10.276	0	0	0	0	0	0	9.949	6.556	6.435	10.276
P23687	P23687_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	0.927	1.014	0.783	0	0	0	0	0.74	1.086	0	0	0	0	0	0	1.014	0.783	0.74	1.086
P23687	P23687_140_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	4.755	3.487	6.545	0	0	0	0	5.837	6.609	0	0	0	0	0	0	3.487	6.545	5.837	6.609
P23687	P23687_334_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.121	5.83	10.753	0	0	0	0	7.481	10.342	0	0	0	0	0	0	5.83	10.753	7.481	10.342
P23687	P23687_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.655	4.342	10.58	0	0	0	0	7.385	9.913	0	0	0	0	0	0	4.342	10.58	7.385	9.913
P23687	P23687_361_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	5.812	4.183	8.501	0	0	0	0	6.706	8.763	0	0	0	0	0	0	4.183	8.501	6.706	8.763
P23687	P23687_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	3.996	3.014	5.268	0	0	0	0	5.043	4.457	0	0	0	0	0	0	3.014	5.268	5.043	4.457
P23687	P23687_257_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.64	5.304	10.5	0	0	0	0	8.434	8.161	0	0	0	0	0	0	5.304	10.5	8.434	8.161
P23687	P23687_151_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.756	7.404	13.001	0	0	0	0	9.576	12.506	0	0	0	0	0	0	7.404	13.001	9.576	12.506
P23687	P23687_307_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.055	8.83	11.078	0	0	0	0	7.955	9.444	0	0	0	0	0	0	8.83	11.078	7.955	9.444
P23687	P23687_109_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	3.19	2.984	3.616	0	0	0	0	3.267	4.631	0	0	0	0	0	0	2.984	3.616	3.267	4.631
P23687	P23687_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.343	3.773	12.733	0	0	0	0	9.915	11.364	0	0	0	0	0	0	3.773	12.733	9.915	11.364
P23687	P23687_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.998	4.927	12.941	0	0	0	0	10.342	11.449	0	0	0	0	0	0	4.927	12.941	10.342	11.449
P23687	P23687_370_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.509	4.864	12.26	0	0	0	0	10.172	12.188	0	0	0	0	0	0	4.864	12.26	10.172	12.188
P23687	P23687_220_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	11.257	12.225	11.437	0	0	0	0	7.986	15.88	0	0	0	0	0	0	12.225	11.437	7.986	15.88
P23687	P23687_126_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	4.22	3.091	6.009	0	0	0	0	5.45	3.732	0	0	0	0	0	0	3.091	6.009	5.45	3.732
P23687	P23687_144_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	10.581	12.627	8.742	0	0	0	0	7.759	12.385	0	0	0	0	0	0	12.627	8.742	7.759	12.385
P23687	P23687_162_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.452	5.309	13.036	0	0	0	0	8.616	15.548	0	0	0	0	0	0	5.309	13.036	8.616	15.548
P23687	P23687_296_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.036	4.231	10.78	0	0	0	0	8.174	8.86	0	0	0	0	0	0	4.231	10.78	8.174	8.86
P23687	P23687_190_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	16.969	19.19	14.239	0	0	0	0	12.908	19.743	0	0	0	0	0	0	19.19	14.239	12.908	19.743
P23687	P23687_264_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.029	10.712	10.589	0	0	0	0	8.952	11.043	0	0	0	0	0	0	10.712	10.589	8.952	11.043
P23687	P23687_229_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.826	4.3	9.907	0	0	0	0	9.093	5.974	0	0	0	0	0	0	4.3	9.907	9.093	5.974
P23687	P23687_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.108	8.514	14.873	0	0	0	0	11.92	14.925	0	0	0	0	0	0	8.514	14.873	11.92	14.925
P23687	P23687_199_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	4.22	4.08	4.505	0	0	0	0	4.248	4.981	0	0	0	0	0	0	4.08	4.505	4.248	4.981
P23687	P23687_343_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.28	5.047	8.532	0	0	0	0	6.361	8.149	0	0	0	0	0	0	5.047	8.532	6.361	8.149
P23687	P23687_231_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	6.1	4.779	9.166	0	0	0	0	6.891	9.315	0	0	0	0	0	0	4.779	9.166	6.891	9.315
P23687	P23687_158_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.507	7.087	11.433	0	0	0	0	8.746	13.186	0	0	0	0	0	0	7.087	11.433	8.746	13.186
P23687	P23687_213_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	7.983	4.15	12.237	0	0	0	0	8.865	13.933	0	0	0	0	0	0	4.15	12.237	8.865	13.933
P23687	P23687_238_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.975	9.292	11.743	0	0	0	0	7.619	13.557	0	0	0	0	0	0	9.292	11.743	7.619	13.557
P23687	P23687_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1.211	1.334	1.024	0	0	0	0	0.883	1.62	0	0	0	0	0	0	1.334	1.024	0.883	1.62
P23687	P23687_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	3.425	3.058	3.987	0	0	0	0	3.836	3.638	0	0	0	0	0	0	3.058	3.987	3.836	3.638
P23687	P23687_194_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	5.368	4.4	6.509	0	0	0	0	6.329	6.226	0	0	0	0	0	0	4.4	6.509	6.329	6.226
P23687	P23687_166_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.529	3.723	3.234	0	0	0	0	3.231	3.728	0	0	0	0	0	0	3.723	3.234	3.231	3.728
P23687	P23687_206_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	7.706	8.104	8.79	0	0	0	0	6.249	9.84	0	0	0	0	0	0	8.104	8.79	6.249	9.84
P23687	P23687_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.958	5.306	13.839	0	0	0	0	10.454	11.595	0	0	0	0	0	0	5.306	13.839	10.454	11.595
P23687	P23687_181_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	20.054	21.9	19.238	0	0	0	0	16.58	24.182	0	0	0	0	0	0	21.9	19.238	16.58	24.182
P23687	P23687_347_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.529	8.737	13.374	0	0	0	0	11.099	12.373	0	0	0	0	0	0	8.737	13.374	11.099	12.373
P23687	P23687_283_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.697	7.181	8.986	0	0	0	0	6.732	7.551	0	0	0	0	0	0	7.181	8.986	6.732	7.551
P23687	P23687_177_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.227	7.715	10.3	0	0	0	0	7.394	10.25	0	0	0	0	0	0	7.715	10.3	7.394	10.25
P23687	P23687_185_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.663	3.591	6.469	0	0	0	0	5.682	4.429	0	0	0	0	0	0	3.591	6.469	5.682	4.429
P23687	P23687_133_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	9.479	9.095	14.015	0	0	0	0	8.6	13.478	0	0	0	0	0	0	9.095	14.015	8.6	13.478
P23687	P23687_328_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	5.55	4.037	7.578	0	0	0	0	6.851	5.751	0	0	0	0	0	0	4.037	7.578	6.851	5.751
P23687	P23687_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.061	5.452	14.893	0	0	0	0	11.227	13.137	0	0	0	0	0	0	5.452	14.893	11.227	13.137
P23687	P23687_365_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.639	4.732	11.515	0	0	0	0	9.288	9.074	0	0	0	0	0	0	4.732	11.515	9.288	9.074
P23687	P23687_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	10.254	9.315	11.636	0	0	0	0	10.097	11.097	0	0	0	0	0	0	9.315	11.636	10.097	11.097
P23687	P23687_155_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.043	9.22	11.02	0	0	0	0	7.516	11.892	0	0	0	0	0	0	9.22	11.02	7.516	11.892
P23687	P23687_253_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.103	6.334	20.739	0	0	0	0	17.561	13.992	0	0	0	0	0	0	6.334	20.739	17.561	13.992
P23687	P23687_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	22.93	24.856	23.978	0	0	0	0	18.186	27.723	0	0	0	0	0	0	24.856	23.978	18.186	27.723
P23687	P23687_330_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	14.594	17.348	12.561	0	0	0	0	11.338	15.784	0	0	0	0	0	0	17.348	12.561	11.338	15.784
P23687	P23687_339_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.889	9.221	7.987	0	0	0	0	5.923	12.584	0	0	0	0	0	0	9.221	7.987	5.923	12.584
P23687	P23687_224_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	17.054	21.867	12.867	0	0	0	0	9.694	21.039	0	0	0	0	0	0	21.867	12.867	9.694	21.039
P23687	P23687_374_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.084	5.233	11.866	0	0	0	0	8.364	8.907	0	0	0	0	0	0	5.233	11.866	8.364	8.907
P23687	P23687_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.655	4.515	11.43	0	0	0	0	8.784	8.604	0	0	0	0	0	0	4.515	11.43	8.784	8.604
P23687	P23687_321_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.991	4.018	4.88	0	0	0	0	3.525	5.984	0	0	0	0	0	0	4.018	4.88	3.525	5.984
P23687	P23687_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	5.873	3.933	8.784	0	0	0	0	7.112	7.324	0	0	0	0	0	0	3.933	8.784	7.112	7.324
P23687	P23687_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	3.501	2.677	5.779	0	0	0	0	4.526	3.998	0	0	0	0	0	0	2.677	5.779	4.526	3.998
P23687	P23687_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	3.759	4.208	6.095	0	0	0	0	3.643	6.996	0	0	0	0	0	0	4.208	6.095	3.643	6.996
P23687	P23687_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	4.344	4.326	5.042	0	0	0	0	4.214	6.942	0	0	0	0	0	0	4.326	5.042	4.214	6.942
P23687	P23687_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.667	3.049	4.479	0	0	0	0	4.386	4.331	0	0	0	0	0	0	3.049	4.479	4.386	4.331
P23687	P23687_356_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	8.664	5.427	12.299	0	0	0	0	10.547	9.37	0	0	0	0	0	0	5.427	12.299	10.547	9.37
P23687	P23687_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	18.615	18.155	19.31	0	0	0	0	15.577	26.446	0	0	0	0	0	0	18.155	19.31	15.577	26.446
P23687	P23687_292_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	19.311	19.642	20.624	0	0	0	0	18.903	20.814	0	0	0	0	0	0	19.642	20.624	18.903	20.814
P23687	P23687_122_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.545	8.449	19.46	0	0	0	0	18.013	14.592	0	0	0	0	0	0	8.449	19.46	18.013	14.592
P23687	P23687_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	0.995	1.107	0.816	0	0	0	0	0.748	1.182	0	0	0	0	0	0	1.107	0.816	0.748	1.182
P23687	P23687_269_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	7.394	7.235	11.266	0	0	0	0	7.813	10.895	0	0	0	0	0	0	7.235	11.266	7.813	10.895
P23687	P23687_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	5.815	5.264	7.838	0	0	0	0	5.138	9.749	0	0	0	0	0	0	5.264	7.838	5.138	9.749
P23687	P23687_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	2.117	2.366	1.67	0	0	0	0	1.569	2.72	0	0	0	0	0	0	2.366	1.67	1.569	2.72
P23687	P23687_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1.591	1.731	1.499	0	0	0	0	1.216	2.033	0	0	0	0	0	0	1.731	1.499	1.216	2.033
P23687	P23687_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	3.756	3.147	5.451	0	0	0	0	4.533	3.806	0	0	0	0	0	0	3.147	5.451	4.533	3.806
P23687	P23687_260_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	6.808	4.994	9.169	0	0	0	0	8.461	7.13	0	0	0	0	0	0	4.994	9.169	8.461	7.13
P23687	P23687_242_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	3.557	3.355	3.892	0	0	0	0	3.678	5.312	0	0	0	0	0	0	3.355	3.892	3.678	5.312
P23687	P23687_303_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	8.681	6.201	13.604	0	0	0	0	9.385	12.821	0	0	0	0	0	0	6.201	13.604	9.385	12.821
P23687	P23687_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.6	7.382	15.399	0	0	0	0	11.353	16.242	0	0	0	0	0	0	7.382	15.399	11.353	16.242
P23687	P23687_271_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	11.909	6.996	18.211	0	0	0	0	14.832	16.556	0	0	0	0	0	0	6.996	18.211	14.832	16.556
P23687	P23687_115_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	9.489	8.332	11.095	0	0	0	0	9.853	10.192	0	0	0	0	0	0	8.332	11.095	9.853	10.192
P23687	P23687_368_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	14.799	13.222	19.989	0	0	0	0	17.299	14.681	0	0	0	0	0	0	13.222	19.989	17.299	14.681
P23687	P23687_278_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	17.46	20.187	15.952	0	0	0	0	13.264	20.362	0	0	0	0	0	0	20.187	15.952	13.264	20.362
O69275	O69275_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	2.868	2.291	7.141	0	0	0	0	1.705	4.758	0	0	0	0	0	0	2.291	7.141	1.705	4.758
O69275	O69275_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	3.757	2.776	9.549	0	0	0	0	1.683	6.78	0	0	0	0	0	0	2.776	9.549	1.683	6.78
O69275	O69275_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	6.648	4.183	17.435	0	0	0	0	3.881	15.377	0	0	0	0	0	0	4.183	17.435	3.881	15.377
O69275	O69275_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	14.351	11.941	28.775	0	0	0	0	7.108	27.536	0	0	0	0	0	0	11.941	28.775	7.108	27.536
O69275	O69275_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	30.343	22.674	84.129	0	0	0	0	21.261	78.079	0	0	0	0	0	0	22.674	84.129	21.261	78.079
