uniprot	cluster	cf_filename	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp
Q02750	041	Q02750_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	17.556	3.023	20.437	0	0	0	0	0	0	0.466	3.29	15.394	16.405	0	0	3.023	20.437	7.93	9.848
Q02750	U10-000	Q02750_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.736	1.119	3.546	0	0	0	0	0	0	0.21	1.122	2.713	1.353	0	0	1.119	3.546	1.462	1.238
Q02750	023	Q02750_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	15.445	4.592	13.77	0	0	0	0	0	0	5.131	11.392	12.858	5.588	0	0	4.592	13.77	8.995	8.49
Q02750	045	Q02750_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	13.824	4.441	16.272	0	0	0	0	0	0	4.706	7.567	11.042	6.512	0	0	4.441	16.272	7.874	7.04
Q02750	001	Q02750_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.083	1.318	9.386	0	0	0	0	0	0	0.261	1.764	8.539	1.496	0	0	1.318	9.386	4.4	1.63
Q02750	U100-006	Q02750_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.051	0.668	2.916	0	0	0	0	0	0	0.183	0.792	2.62	1.027	0	0	0.668	2.916	1.401	0.909
Q02750	027	Q02750_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	11.099	1.254	10.813	0	0	0	0	0	0	0.25	1.34	11.327	1.587	0	0	1.254	10.813	5.788	1.464
Q02750	008	Q02750_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.618	0.704	9.079	0	0	0	0	0	0	0.351	0.932	9.673	1.741	0	0	0.704	9.079	5.012	1.337
Q02750	036	Q02750_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	24.444	9.975	49.491	0	0	0	0	0	0	5.295	23.055	12.891	23.171	0	0	9.975	49.491	9.093	23.113
Q02750	014	Q02750_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	13.268	1.146	13.588	0	0	0	0	0	0	0.41	1.257	12.141	2.824	0	0	1.146	13.588	6.276	2.04
Q02750	010	Q02750_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	9.811	0.42	9.593	0	0	0	0	0	0	0.273	0.771	9.908	1.56	0	0	0.42	9.593	5.09	1.165
Q02750	016	Q02750_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	25.816	2.691	28.578	0	0	0	0	0	0	5.02	15.694	20.171	15.881	0	0	2.691	28.578	12.595	15.788
Q02750	028	Q02750_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	15.203	2.159	31.954	0	0	0	0	0	0	0.511	2.446	14.789	14.328	0	0	2.159	31.954	7.65	8.387
Q02750	U10-002	Q02750_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	19.511	1.317	10.643	0	0	0	0	0	0	0.225	1.395	11.094	2.236	0	0	1.317	10.643	5.659	1.816
Q02750	043	Q02750_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	21.402	1.428	10.81	0	0	0	0	0	0	0.356	1.503	11.245	2.175	0	0	1.428	10.81	5.8	1.839
Q02750	U100-009	Q02750_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	6.022	0.993	3.028	0	0	0	0	0	0	0.194	1.1	2.827	1.134	0	0	0.993	3.028	1.51	1.117
Q02750	030	Q02750_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	23.041	4.95	19.025	0	0	0	0	0	0	5.274	15.994	12.935	7.444	0	0	4.95	19.025	9.104	11.719
Q02750	U10-006	Q02750_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	6.624	1.224	3.589	0	0	0	0	0	0	0.246	1.263	3.328	1.29	0	0	1.224	3.589	1.787	1.276
Q02750	034	Q02750_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	19.732	7.281	15.239	0	0	0	0	0	0	1.101	10.158	11.757	9.019	0	0	7.281	15.239	6.429	9.588
Q02750	025	Q02750_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	24.883	1.128	11.261	0	0	0	0	0	0	0.221	1.184	11.804	1.444	0	0	1.128	11.261	6.013	1.314
Q02750	047	Q02750_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	22.971	1.648	24.087	0	0	0	0	0	0	0.408	1.844	18.455	15.729	0	0	1.648	24.087	9.431	8.787
Q02750	U100-004	Q02750_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.716	0.93	3.646	0	0	0	0	0	0	0.181	1.047	3.388	1.208	0	0	0.93	3.646	1.784	1.127
Q02750	U100-000	Q02750_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	6.291	0.785	2.661	0	0	0	0	0	0	0.198	0.924	2.315	1.133	0	0	0.785	2.661	1.256	1.028
Q02750	021	Q02750_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	15.282	1.214	11.704	0	0	0	0	0	0	0.339	1.316	11.864	1.336	0	0	1.214	11.704	6.102	1.326
Q02750	007	Q02750_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	9.961	1.178	9.505	0	0	0	0	0	0	0.258	1.282	9.4	1.314	0	0	1.178	9.505	4.829	1.298
Q02750	003	Q02750_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.725	1.213	11.64	0	0	0	0	0	0	0.224	1.421	11.609	1.759	0	0	1.213	11.64	5.917	1.59
Q02750	012	Q02750_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.831	8.283	61.11	0	0	0	0	0	0	5.286	18.522	20.262	23.721	0	0	8.283	61.11	12.774	21.121
Q02750	039	Q02750_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.632	1.127	12.168	0	0	0	0	0	0	0.314	1.354	12.629	1.235	0	0	1.127	12.168	6.471	1.295
Q02750	002	Q02750_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.831	15.378	33.43	0	0	0	0	0	0	5.248	39.423	20.251	32.932	0	0	15.378	33.43	12.75	36.178
Q02750	006	Q02750_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	24.762	1.558	14.203	0	0	0	0	0	0	0.353	1.628	11.345	6.42	0	0	1.558	14.203	5.849	4.024
Q02750	U10-003	Q02750_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	5.945	1.015	3.784	0	0	0	0	0	0	0.221	1.042	3.459	1.151	0	0	1.015	3.784	1.84	1.097
Q02750	035	Q02750_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	22.237	2.921	12.577	0	0	0	0	0	0	5.268	10.223	11.593	4.804	0	0	2.921	12.577	8.431	7.514
Q02750	020	Q02750_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	11.527	1.289	11.32	0	0	0	0	0	0	0.315	1.612	10.695	2.107	0	0	1.289	11.32	5.505	1.86
Q02750	U100-001	Q02750_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	6.363	0.945	3.223	0	0	0	0	0	0	0.204	1.023	2.78	1.296	0	0	0.945	3.223	1.492	1.159
Q02750	U100-005	Q02750_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.231	0.765	2.935	0	0	0	0	0	0	0.174	0.853	2.275	1.118	0	0	0.765	2.935	1.224	0.986
Q02750	046	Q02750_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	27.856	0.893	30.345	0	0	0	0	0	0	0.38	1.34	28.757	3.629	0	0	0.893	30.345	14.569	2.485
Q02750	024	Q02750_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	24.078	1.355	14.042	0	0	0	0	0	0	0.299	1.438	15.095	3.065	0	0	1.355	14.042	7.697	2.252
Q02750	013	Q02750_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	20.898	1.139	17.806	0	0	0	0	0	0	0.399	1.352	16.182	7.151	0	0	1.139	17.806	8.29	4.252
Q02750	038	Q02750_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	10.905	1.408	11.1	0	0	0	0	0	0	0.39	2.08	11.013	1.816	0	0	1.408	11.1	5.702	1.948
Q02750	029	Q02750_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	21.87	5.019	18.226	0	0	0	0	0	0	1.399	7.738	17.995	10.589	0	0	5.019	18.226	9.697	9.164
Q02750	031	Q02750_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	10.897	1.143	10.688	0	0	0	0	0	0	0.269	1.289	10.468	1.369	0	0	1.143	10.688	5.369	1.329
Q02750	U10-007	Q02750_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.585	0.753	2.528	0	0	0	0	0	0	0.215	0.817	2.441	1.032	0	0	0.753	2.528	1.328	0.924
Q02750	U100-008	Q02750_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	6.278	0.856	3.132	0	0	0	0	0	0	0.171	0.931	2.633	1.285	0	0	0.856	3.132	1.402	1.108
Q02750	042	Q02750_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	13.297	0.755	11.695	0	0	0	0	0	0	0.301	0.855	11.387	1.503	0	0	0.755	11.695	5.844	1.179
Q02750	017	Q02750_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.903	5.918	22.001	0	0	0	0	0	0	2.242	7.587	12.828	18.009	0	0	5.918	22.001	7.535	12.798
O76074	U100-009	O76074_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	26.427	4.471	6.53	0	0	0	0	2.223	12.464	0	0	0	0	0	0	4.471	6.53	2.223	12.464
O76074	U10-001	O76074_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	28.408	3.343	7.653	0	0	0	0	2.665	10.488	0	0	0	0	0	0	3.343	7.653	2.665	10.488
O76074	U10-005	O76074_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	31.973	6.137	8.487	0	0	0	0	2.002	12.459	0	0	0	0	0	0	6.137	8.487	2.002	12.459
O76074	002	O76074_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	31.786	4.377	9.779	0	0	0	0	2.376	12.318	0	0	0	0	0	0	4.377	9.779	2.376	12.318
O76074	U10-008	O76074_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	18.744	2.034	2.697	0	0	0	0	1.557	6.14	0	0	0	0	0	0	2.034	2.697	1.557	6.14
O76074	U100-004	O76074_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.356	4.539	4.846	0	0	0	0	1.143	6.051	0	0	0	0	0	0	4.539	4.846	1.143	6.051
O76074	U100-000	O76074_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.211	4.437	9.005	0	0	0	0	1.043	11.421	0	0	0	0	0	0	4.437	9.005	1.043	11.421
O76074	006	O76074_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	39.309	5.154	12.262	0	0	0	0	2.906	15.045	0	0	0	0	0	0	5.154	12.262	2.906	15.045
O76074	U100-008	O76074_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	23.678	1.691	8.112	0	0	0	0	1.642	7.218	0	0	0	0	0	0	1.691	8.112	1.642	7.218
O76074	U10-004	O76074_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	25.482	4.789	9.337	0	0	0	0	1.703	11.314	0	0	0	0	0	0	4.789	9.337	1.703	11.314
O76074	007	O76074_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	45.273	5.438	10.289	0	0	0	0	2.883	11.676	0	0	0	0	0	0	5.438	10.289	2.883	11.676
O76074	U100-005	O76074_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	28.612	1.66	7.514	0	0	0	0	1.062	9.103	0	0	0	0	0	0	1.66	7.514	1.062	9.103
O76074	003	O76074_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	42.818	6.246	42.886	0	0	0	0	5.108	46.486	0	0	0	0	0	0	6.246	42.886	5.108	46.486
O76074	U10-000	O76074_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	27.375	3.879	8.635	0	0	0	0	1.094	8.274	0	0	0	0	0	0	3.879	8.635	1.094	8.274
O76074	012	O76074_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	41.287	23.257	74.395	0	0	0	0	18.87	93.114	0	0	0	0	0	0	23.257	74.395	18.87	93.114
O76074	U10-009	O76074_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	26.604	4.089	5.234	0	0	0	0	1.191	7.491	0	0	0	0	0	0	4.089	5.234	1.191	7.491
O76074	U100-001	O76074_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	24.964	0.836	3.475	0	0	0	0	1.305	6.238	0	0	0	0	0	0	0.836	3.475	1.305	6.238
O76074	U10-002	O76074_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	21.664	2.668	6.409	0	0	0	0	2.253	9.971	0	0	0	0	0	0	2.668	6.409	2.253	9.971
O76074	005	O76074_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	36.175	4.265	9.759	0	0	0	0	2.361	10.431	0	0	0	0	0	0	4.265	9.759	2.361	10.431
O76074	U100-003	O76074_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	27.35	4.295	3.736	0	0	0	0	1.572	8.176	0	0	0	0	0	0	4.295	3.736	1.572	8.176
O76074	U10-006	O76074_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	25.569	3.275	10.511	0	0	0	0	2.265	12.013	0	0	0	0	0	0	3.275	10.511	2.265	12.013
O76074	010	O76074_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	40.848	28.204	49.615	0	0	0	0	18.797	67.464	0	0	0	0	0	0	28.204	49.615	18.797	67.464
O76074	U100-007	O76074_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	27.485	4.943	6.949	0	0	0	0	1.824	9.985	0	0	0	0	0	0	4.943	6.949	1.824	9.985
O76074	008	O76074_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	38.424	4.002	10.591	0	0	0	0	4.615	10.682	0	0	0	0	0	0	4.002	10.591	4.615	10.682
O76074	001	O76074_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	42.625	17.908	75.032	0	0	0	0	3.104	33.901	0	0	0	0	0	0	17.908	75.032	3.104	33.901
O76074	009	O76074_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	33.333	4.839	7.463	0	0	0	0	2.56	11.363	0	0	0	0	0	0	4.839	7.463	2.56	11.363
O76074	U10-007	O76074_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	28.295	2.959	9.117	0	0	0	0	1.215	10.405	0	0	0	0	0	0	2.959	9.117	1.215	10.405
O76074	011	O76074_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	45.133	15.786	84.662	0	0	0	0	21.104	64.969	0	0	0	0	0	0	15.786	84.662	21.104	64.969
O76074	U100-002	O76074_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	24.48	4.477	7.788	0	0	0	0	1.804	10.008	0	0	0	0	0	0	4.477	7.788	1.804	10.008
O76074	U10-003	O76074_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	27.564	3.444	8.538	0	0	0	0	1.129	11.794	0	0	0	0	0	0	3.444	8.538	1.129	11.794
O76074	U100-006	O76074_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	27.38	4.496	6.93	0	0	0	0	1.63	8.925	0	0	0	0	0	0	4.496	6.93	1.63	8.925
O76074	004	O76074_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	36.034	8.109	7.524	0	0	0	0	3.102	15.399	0	0	0	0	0	0	8.109	7.524	3.102	15.399
O76074	000	O76074_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	47.677	22.257	78.564	0	0	0	0	14.611	55.118	0	0	0	0	0	0	22.257	78.564	14.611	55.118
P22681	U10-009	P22681_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	63.936	6.347	25.985	0	0	0	0	16.109	31.224	0	0	0	0	0	0	6.347	25.985	16.109	31.224
P22681	005	P22681_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	71.279	5.836	37.352	0	0	0	0	11.568	32.57	0	0	0	0	0	0	5.836	37.352	11.568	32.57
P22681	014	P22681_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	64.764	6.81	20.175	0	0	0	0	14.125	22.018	0	0	0	0	0	0	6.81	20.175	14.125	22.018
P22681	001	P22681_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	60.777	7.384	33.62	0	0	0	0	16.1	22.072	0	0	0	0	0	0	7.384	33.62	16.1	22.072
P22681	U10-000	P22681_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	69.759	7.318	29.812	0	0	0	0	19.086	14.098	0	0	0	0	0	0	7.318	29.812	19.086	14.098
P22681	U10-004	P22681_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	74.229	7.146	29.054	0	0	0	0	13.221	20.889	0	0	0	0	0	0	7.146	29.054	13.221	20.889
P22681	U100-003	P22681_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	55.939	5.087	22.85	0	0	0	0	3.43	8.499	0	0	0	0	0	0	5.087	22.85	3.43	8.499
P22681	U100-007	P22681_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	69.962	5.997	29.243	0	0	0	0	11.221	27.673	0	0	0	0	0	0	5.997	29.243	11.221	27.673
P22681	019	P22681_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	61.678	6.398	30.8	0	0	0	0	14.849	10.656	0	0	0	0	0	0	6.398	30.8	14.849	10.656
P22681	008	P22681_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	63.714	6.449	28.804	0	0	0	0	14.048	31.89	0	0	0	0	0	0	6.449	28.804	14.048	31.89
P22681	010	P22681_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	63.89	6.901	29.21	0	0	0	0	16.656	15.744	0	0	0	0	0	0	6.901	29.21	16.656	15.744
P22681	015	P22681_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	77.223	7.114	29.854	0	0	0	0	19.13	11.073	0	0	0	0	0	0	7.114	29.854	19.13	11.073
P22681	011	P22681_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	61.589	7.318	28.836	0	0	0	0	15.514	11.972	0	0	0	0	0	0	7.318	28.836	15.514	11.972
P22681	000	P22681_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	63.923	8.278	30.048	0	0	0	0	15.476	12.507	0	0	0	0	0	0	8.278	30.048	15.476	12.507
P22681	004	P22681_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	71.151	5.706	36.63	0	0	0	0	12.367	26.508	0	0	0	0	0	0	5.706	36.63	12.367	26.508
P22681	U100-002	P22681_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	71.156	5.212	24.08	0	0	0	0	8.797	10.693	0	0	0	0	0	0	5.212	24.08	8.797	10.693
P22681	U10-001	P22681_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	64.86	5.263	28.322	0	0	0	0	10.014	19.778	0	0	0	0	0	0	5.263	28.322	10.014	19.778
P22681	018	P22681_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	67.353	5.891	28.61	0	0	0	0	12.482	11.384	0	0	0	0	0	0	5.891	28.61	12.482	11.384
P22681	U10-008	P22681_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	53.27	6.968	29.802	0	0	0	0	14.788	27.005	0	0	0	0	0	0	6.968	29.802	14.788	27.005
P22681	009	P22681_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	71.311	6.228	28.052	0	0	0	0	10.801	27.966	0	0	0	0	0	0	6.228	28.052	10.801	27.966
P22681	U10-005	P22681_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	66.317	10.14	33.456	0	0	0	0	20.015	38.008	0	0	0	0	0	0	10.14	33.456	20.015	38.008
P22681	U100-006	P22681_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	62.619	6.805	31.146	0	0	0	0	19.216	11.785	0	0	0	0	0	0	6.805	31.146	19.216	11.785
P22681	U10-003	P22681_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	60.743	6.908	28.233	0	0	0	0	17.254	15.028	0	0	0	0	0	0	6.908	28.233	17.254	15.028
P22681	U100-009	P22681_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	62.559	4.318	25.236	0	0	0	0	4.996	11.932	0	0	0	0	0	0	4.318	25.236	4.996	11.932
P22681	U100-000	P22681_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	61.402	4.84	24.36	0	0	0	0	13.661	10.63	0	0	0	0	0	0	4.84	24.36	13.661	10.63
P22681	013	P22681_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	62.966	7.608	30.044	0	0	0	0	14.862	12.984	0	0	0	0	0	0	7.608	30.044	14.862	12.984
P22681	U10-007	P22681_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	68.187	5.551	27.378	0	0	0	0	13.687	12.54	0	0	0	0	0	0	5.551	27.378	13.687	12.54
P22681	006	P22681_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	59.053	7.515	27.121	0	0	0	0	17.173	14.048	0	0	0	0	0	0	7.515	27.121	17.173	14.048
P22681	U100-004	P22681_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	62.894	5.813	31.873	0	0	0	0	12.728	31.116	0	0	0	0	0	0	5.813	31.873	12.728	31.116
P22681	002	P22681_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	70.156	6.143	33.284	0	0	0	0	17.888	22.067	0	0	0	0	0	0	6.143	33.284	17.888	22.067
P22681	017	P22681_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	90.009	6.127	26.793	0	0	0	0	10.75	21.207	0	0	0	0	0	0	6.127	26.793	10.75	21.207
P22681	003	P22681_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	69.213	6.187	32.887	0	0	0	0	15.617	23.23	0	0	0	0	0	0	6.187	32.887	15.617	23.23
P22681	U100-005	P22681_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	62.357	4.954	19.627	0	0	0	0	17.856	26.575	0	0	0	0	0	0	4.954	19.627	17.856	26.575
P22681	016	P22681_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	58.66	6.304	34.252	0	0	0	0	18.096	13.378	0	0	0	0	0	0	6.304	34.252	18.096	13.378
P22681	U10-002	P22681_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	69.065	6.585	31.21	0	0	0	0	16.259	36.263	0	0	0	0	0	0	6.585	31.21	16.259	36.263
P22681	U10-006	P22681_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	63.844	5.595	28.536	0	0	0	0	16.415	11.838	0	0	0	0	0	0	5.595	28.536	16.415	11.838
P22681	U100-008	P22681_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	63.57	7.912	24.688	0	0	0	0	13.741	20.616	0	0	0	0	0	0	7.912	24.688	13.741	20.616
P22681	007	P22681_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	68.223	5.994	31.755	0	0	0	0	15.466	26.173	0	0	0	0	0	0	5.994	31.755	15.466	26.173
P22681	U100-001	P22681_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	66.176	5.359	21.798	0	0	0	0	15.26	29.808	0	0	0	0	0	0	5.359	21.798	15.26	29.808
P22681	012	P22681_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	59.523	7.382	29.703	0	0	0	0	16.996	11.92	0	0	0	0	0	0	7.382	29.703	16.996	11.92
P21333	U100-004	P21333_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	74.611	3.139	14.274	0	0	0	0	0.718	11.351	0	0	0	0	0	0	3.139	14.274	0.718	11.351
P21333	U10-007	P21333_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	86.044	15.534	37.715	0	0	0	0	0.818	43.002	0	0	0	0	0	0	15.534	37.715	0.818	43.002
P21333	U100-009	P21333_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	82.325	0.781	1.97	0	0	0	0	0.69	1.09	0	0	0	0	0	0	0.781	1.97	0.69	1.09
P21333	U10-003	P21333_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	88.349	6.326	23.372	0	0	0	0	1.128	17.693	0	0	0	0	0	0	6.326	23.372	1.128	17.693
P21333	U100-000	P21333_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	55.779	0.551	0.976	0	0	0	0	0.561	0.826	0	0	0	0	0	0	0.551	0.976	0.561	0.826
P21333	U100-008	P21333_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	91.129	0.833	2.096	0	0	0	0	0.563	1.189	0	0	0	0	0	0	0.833	2.096	0.563	1.189
